3,24.0
3,24.0
3,24.0
3,24.0
3,24.0
3,24.0
4,24.0
4,24.0
4,24.0
4,24.0
4,24.0
4,24.0
4,24.0
4,24.0
4,24.0
4,24.0
5,24.0
5,24.0
5,24.0
5,24.0
5,24.0
5,24.0
5,24.0
5,24.0
5,24.0
5,17.098938
6,15.40239
6,19.246271
6,20.77179
6,21.867756
6,22.167852
6,23.468546
6,24.27304
6,24.345648
6,24.334509
6,24.497942
7,24.292166
7,24.038933
7,23.775385
7,24.006453
7,23.77349
7,23.483454
7,23.301947
7,23.403551
7,23.697897
7,23.770195
8,24.052595
8,23.902443
8,23.845255
8,23.649664
8,23.453384
8,23.499073
8,23.530413
8,23.545027
8,23.34616
8,23.260647
9,23.234047
9,23.155582
9,23.095446
9,23.025255
9,23.04699
9,22.877821
9,22.752022
9,22.869652
9,22.9484
9,22.987478
10,22.945448
10,23.01176
10,23.049612
10,23.296503
10,23.412804
10,23.270538
10,23.2097
10,22.996473
10,23.049015
10,22.93194
11,22.881971
11,23.194757
11,22.903908
11,22.761108
11,22.94758
11,23.036549
11,22.82594
11,22.792725
11,23.006426
11,23.068172
12,23.143373
12,22.734764
12,22.456171
12,22.35428
12,22.181227
12,22.52258
12,22.777784
12,22.52979
12,22.371037
12,22.69074
13,22.880552
13,23.345015
13,23.38439
13,23.19999
13,23.406998
13,23.455435
13,23.073229
13,22.73509
13,22.890831
13,23.101654
14,23.200987
14,23.094536
14,22.874374
14,23.02996
14,23.078585
14,22.656906
14,22.96357
14,22.617346
14,22.852032
14,22.998466
15,22.76659
15,22.808918
15,22.626131
15,22.955996
15,23.135708
15,22.96358
15,22.849026
15,22.884462
15,23.237144
15,22.714457
16,22.371702
16,22.297411
16,22.54677
16,22.656096
16,22.698435
16,22.70835
16,22.916725
16,22.801079
16,22.637436
16,22.804163
17,22.64614
17,22.90495
17,22.772442
17,23.016
17,22.840958
17,22.872683
17,22.969742
17,22.692642
17,22.379126
17,22.649015
18,22.694935
18,22.770535
18,22.82104
18,22.468964
18,22.606089
18,22.715885
18,22.82485
18,22.739706
18,22.685905
18,22.510803
19,22.571817
19,22.587027
19,22.593431
19,22.594158
19,22.594748
19,22.93708
19,22.642197
19,22.59695
19,22.592966
19,22.590979
20,22.591692
20,22.574577
20,22.567675
20,22.566124
20,22.414255
20,22.68084
20,22.56888
20,22.52937
20,22.462912
20,22.63065
21,22.628471
21,22.203362
21,22.430292
21,22.234903
21,22.022165
21,22.149084
21,22.454382
21,22.593206
21,22.270987
21,22.471785
22,22.38906
22,22.46012
22,22.691715
22,22.57122
22,22.441542
22,22.282478
22,22.39315
22,22.643385
22,22.255377
22,22.371794
23,22.326212
23,22.390345
23,22.279078
23,22.712004
23,22.834656
23,22.774534
23,22.610292
23,23.143639
23,22.936218
23,22.762608
24,22.822367
24,22.867708
24,22.68919
24,22.850779
24,22.779013
24,22.677422
24,22.6174
24,22.59518
24,22.7798
24,22.559195
25,22.197538
25,21.817163
25,22.324305
25,21.990334
25,22.203089
25,22.159992
25,22.189537
25,21.97174
25,21.949081
25,21.67508
26,21.890348
26,22.327166
26,22.421146
26,22.21101
26,22.493698
26,22.819532
26,22.772272
26,22.45777
26,22.443699
26,22.69862
27,22.540508
27,22.760067
27,22.57367
27,22.48704
27,22.41454
27,22.442123
27,22.25453
27,22.50016
27,22.515497
27,22.395504
28,22.120886
28,22.09246
28,22.281273
28,22.135872
28,22.332201
28,22.445072
28,22.419777
28,22.4722
28,22.368929
28,22.150774
29,21.982895
30,22.402245
30,22.284386
30,22.536438
30,22.61249
30,22.392092
30,22.396145
30,22.416933
30,22.348492
30,22.443392
30,22.547916
30,22.75573
30,22.898788
30,22.851742
30,22.487234
30,22.580843
30,22.583292
30,22.785616
30,22.75221
30,22.317001
31,22.205063
31,22.41377
31,22.660593
31,22.619394
31,22.583487
31,22.510527
31,22.679602
31,22.490831
31,22.154985
31,22.187508
32,22.192396
32,22.189766
32,22.272413
32,22.182634
32,22.128033
32,21.940134
32,22.387505
32,22.487673
32,22.476414
32,22.321829
33,22.600107
33,22.434181
33,22.184345
33,22.161701
33,22.358192
33,22.227789
33,22.48559
33,22.474552
33,22.363691
33,22.578815
34,22.729744
34,22.739145
34,22.806856
34,22.525986
34,22.330063
34,22.607958
34,22.37607
34,22.320652
34,22.315214
34,22.56512
35,22.486626
35,22.320564
35,22.510466
35,22.412323
35,22.19805
35,22.34878
35,22.811712
35,22.678648
35,22.410685
35,22.096348
36,22.405748
36,22.12489
36,22.226727
36,22.353724
36,22.51421
36,22.340954
36,22.432224
36,22.08196
36,21.36646
36,20.42883
